from_loc,to_loc,from_pop,from_x,from_y,to_pop,to_x,to_y,euc_dist,predict_model
133,35,82566.05,-5.28,6.14,13371.48,-7.48,9.87,4.330461869,3.116662363
133,60,82566.05,-5.28,6.14,343488.4,-6.69,7.45,1.924629835,136.0003646
133,61,82566.05,-5.28,6.14,54686.88,-5.18,6.47,0.344818793,443.1209261
133,62,82566.05,-5.28,6.14,87489.79,-4.95,6.52,0.503289181,359.8066755
133,63,82566.05,-5.28,6.14,52209.6,-4.88,7.22,1.151694404,68.06386156
133,64,82566.05,-5.28,6.14,86518.23,-5.19,7.14,1.004041832,124.5572452
133,65,82566.05,-5.28,6.14,22806.45,-4.81,7.45,1.391761474,26.67699491
133,66,82566.05,-5.28,6.14,350935.5,-5.28,6.87,0.73,605.6166635
133,67,82566.05,-5.28,6.14,3931336,-4.01,5.35,1.495660389,1345.607096
133,177,82566.05,-5.28,6.14,30479.59,-3.26,9.75,4.136725758,6.368400856
133,69,82566.05,-5.28,6.14,178445.4,-4.05,5.52,1.377425134,135.5989098
133,174,82566.05,-5.28,6.14,333611,-2.94,8.29,3.177750777,61.92680401
133,171,82566.05,-5.28,6.14,94531.58,-6.65,8.02,2.32622011,37.12008546
133,182,82566.05,-5.28,6.14,84946.56,-3.23,7.41,2.411514047,32.31806666
133,183,82566.05,-5.28,6.14,71673.42,-3.23,7.84,2.663174797,24.32333108
133,180,82566.05,-5.28,6.14,30522.82,-2.98,7.74,2.801785145,11.54240142
133,6,82566.05,-5.28,6.14,123706,-8.18,6.97,3.016438297,30.84144206
133,99,82566.05,-5.28,6.14,43574,-3.72,7.31,1.95,26.48949202
133,98,82566.05,-5.28,6.14,81787.66,-3.93,7.09,1.650757402,55.88786306
133,91,82566.05,-5.28,6.14,43006.12,-3.33,6.06,1.951640336,26.18534962
133,90,82566.05,-5.28,6.14,296121.9,-3.5,6.67,1.857229119,127.8462779
133,93,82566.05,-5.28,6.14,142210.8,-3.35,7.1,2.155574169,57.38827023
133,92,82566.05,-5.28,6.14,48814.68,-3.31,6.67,2.040049019,27.02776899
133,95,82566.05,-5.28,6.14,140540.5,-4.21,6.71,1.212353084,136.6292594
133,94,82566.05,-5.28,6.14,104699.9,-3.93,6.77,1.489765082,79.27816416
133,97,82566.05,-5.28,6.14,42559.51,-4.63,6.44,0.715891053,119.6765562
133,96,82566.05,-5.28,6.14,92083.86,-4.36,6.41,0.958801335,140.3015923
133,11,82566.05,-5.28,6.14,45852.45,-3.57,6.18,1.710467772,33.65941613
133,10,82566.05,-5.28,6.14,117567,-3.84,6.48,1.479594539,87.71710677
133,13,82566.05,-5.28,6.14,35260.93,-4.12,5.72,1.233693641,45.0820692
133,12,82566.05,-5.28,6.14,260115.4,-4.29,5.91,1.016366076,289.3721657
133,15,82566.05,-5.28,6.14,18830.95,-7.78,8.91,3.731340242,5.111874689
133,14,82566.05,-5.28,6.14,67014.26,-4.35,6.09,0.931343116,114.3576645
133,16,82566.05,-5.28,6.14,15601.14,-7.58,8.67,3.419195812,5.039893199
133,19,82566.05,-5.28,6.14,28244.99,-7.4,8.52,3.187287248,8.925791487
133,117,82566.05,-5.28,6.14,29793.3,-5.84,8.86,2.777048793,11.47996
133,89,82566.05,-5.28,6.14,52024.92,-8.38,6.51,3.122002562,14.8578417
133,150,82566.05,-5.28,6.14,60152.32,-4.32,8.4,2.455442934,23.99861077
133,153,82566.05,-5.28,6.14,12284.02,-4.39,7.96,2.025956564,9.277187164
133,152,82566.05,-5.28,6.14,13839.19,-4.53,7.97,1.977725967,10.56514079
