from_loc,to_loc,from_pop,from_x,from_y,to_pop,to_x,to_y,euc_dist,predict_model
BUNGOMA,BUTERE.MUMIAS,876491,34.6606,0.668653,476928,34.5111,0.292453,0.40481686,1013412.882
BUNGOMA,CENTRAL.KISII,876491,34.6606,0.668653,491786,34.8136,-0.695709,1.372913933,86383.65184
BUNGOMA,EMBU,876491,34.6606,0.668653,278196,37.5059,-0.409929,3.042872199,8463.622259
BUNGOMA,GARISSA,876491,34.6606,0.668653,392510,40.1828,-0.486791,5.641785504,3638.067485
BUNGOMA,GUCHA,876491,34.6606,0.668653,460939,34.7371,-0.845089,1.515673808,65196.4959
BUNGOMA,HOMA.BAY,876491,34.6606,0.668653,288540,34.4464,-0.665397,1.351136944,46616.26402
BUNGOMA,ISIOLO,876491,34.6606,0.668653,100861,38.54,1.01281,3.89463585,1483.839365
BUNGOMA,KAJIADO,876491,34.6606,0.668653,406054,36.9082,-2.11884,3.58075732,9614.80839
BUNGOMA,KAKAMEGA,876491,34.6606,0.668653,603422,34.7845,0.341517,0.349813054,1819969.571
BUNGOMA,KEIYO,876491,34.6606,0.668653,143865,35.57,0.4886,0.927053096,43168.68637
BUNGOMA,KERICHO,876491,34.6606,0.668653,468493,35.3364,-0.242205,1.134181615,120382.3239
BUNGOMA,KIAMBU,876491,34.6606,0.668653,744010,36.688,-1.08702,2.68192812,36329.48557
BUNGOMA,KILIFI,876491,34.6606,0.668653,544303,39.5704,-3.56077,6.480289728,4080.1542
BUNGOMA,KIRINYAGA,876491,34.6606,0.668653,457105,37.3191,-0.522448,2.913132994,16944.13053
BUNGOMA,KISUMU,876491,34.6606,0.668653,504359,34.7023,-0.100313,0.770095838,290893.2488
BUNGOMA,KITUI,876491,34.6606,0.668653,515422,38.4442,-1.87141,4.557142636,7848.546983
BUNGOMA,KOIBATEK,876491,34.6606,0.668653,138163,35.8688,0.106578,1.332544763,19554.42943
BUNGOMA,KURIA,876491,34.6606,0.668653,151887,34.5639,-1.21269,1.883826524,10804.29284
BUNGOMA,KWALE,876491,34.6606,0.668653,496133,39.1511,-4.14001,6.579348759,3533.18492
BUNGOMA,LAIKIPIA,876491,34.6606,0.668653,322187,36.7715,0.325799,2.138562058,20831.35472
BUNGOMA,LAMU,876491,34.6606,0.668653,72686,40.7689,-2.04024,6.68202291,329.772137
BUNGOMA,LUGARI,876491,34.6606,0.668653,215920,34.9943,0.697881,0.33497756,568659.7762
BUNGOMA,MACHAKOS,876491,34.6606,0.668653,906644,37.4064,-1.2888,3.372097254,28926.45737
BUNGOMA,MAKUENI,876491,34.6606,0.668653,771545,37.8001,-2.16545,4.229491703,14946.76067
BUNGOMA,MALINDI,876491,34.6606,0.668653,281552,39.7544,-2.93617,6.240316282,1974.513262
BUNGOMA,MANDERA,876491,34.6606,0.668653,250372,40.7382,3.43871,6.679104547,1489.220531
BUNGOMA,MARAGUA,876491,34.6606,0.668653,387969,37.0388,-0.833106,2.812670499,14909.18517
BUNGOMA,MARAKWET,876491,34.6606,0.668653,140629,35.5058,1.08337,0.941463345,40683.78059
BUNGOMA,MARSABIT,876491,34.6606,0.668653,121478,37.4785,2.92955,3.612785027,2170.526163
BUNGOMA,MBEERE,876491,34.6606,0.668653,170953,37.6674,-0.668215,3.290602117,3984.347842
BUNGOMA,MERU.CENTRAL,876491,34.6606,0.668653,498880,37.5127,0.0177113,2.925440054,18687.04194
BUNGOMA,MERU.NORTH,876491,34.6606,0.668653,604050,37.9497,0.287577,3.311102192,18309.16225
BUNGOMA,MERU.SOUTH,876491,34.6606,0.668653,205451,37.6567,-0.29172,3.146256746,5463.673878
BUNGOMA,MIGORI,876491,34.6606,0.668653,514897,34.3933,-0.942113,1.632794046,64066.26565
